,id,name_En,color_hist
231,15346,sunflower,"[1.900e+01 1.700e+01 1.700e+01 4.000e+00 4.000e+00 0.000e+00 1.365e+03
 2.610e+02 6.000e+00 1.251e+03 1.300e+01 1.490e+02 9.700e+01 3.206e+03
 5.614e+03 4.890e+02 1.700e+02 1.497e+03 3.499e+03 1.920e+02 6.000e+00
 9.000e+01 8.000e+00 2.700e+01 0.000e+00 2.000e+00 0.000e+00 1.320e+02
 6.100e+01 6.000e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00 3.381e+03
 2.200e+01 1.200e+01 3.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 7.290e+02 1.200e+01 1.512e+03 5.700e+01 6.900e+01 3.400e+01 1.379e+03
 3.892e+03 3.300e+01 4.600e+01 1.800e+01 2.339e+03 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.808e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.800e+02 6.000e+00 7.130e+02 5.200e+01 1.500e+01 8.000e+00 8.680e+02
 1.610e+02 1.000e+00 1.000e+01 0.000e+00 1.240e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
232,15400,sunflower,"[0.0000e+00 0.0000e+00 6.0000e+00 4.1000e+01 3.1000e+01 4.6000e+01
 5.3000e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 9.0000e+00 9.0000e+00 4.2000e+01 3.3100e+02 8.2500e+02 9.0200e+02
 1.4467e+04 2.4490e+03 3.1100e+02 1.7600e+02 8.0000e+00 1.9100e+02
 2.0000e+00 4.0000e+00 0.0000e+00 5.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.9910e+03 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e+01 2.7000e+01
 1.4900e+02 3.7800e+02 3.3400e+02 1.6700e+02 5.0100e+03 6.0950e+03
 7.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.1090e+03 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.4200e+02 4.2000e+01 2.1220e+03
 2.6500e+02 3.4200e+02 1.2000e+01 1.0830e+03 4.0000e+01 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
233,15524,sunflower,"[7.200e+01 1.140e+02 2.670e+02 3.480e+02 1.930e+02 3.300e+01 7.040e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.770e+02 1.900e+02 9.670e+02
 1.712e+03 1.399e+03 1.272e+03 1.133e+03 6.203e+03 3.171e+03 4.000e+01
 9.600e+01 3.000e+00 1.970e+02 0.000e+00 6.000e+00 0.000e+00 4.900e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.881e+03
 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e+00 0.000e+00 4.000e+00 1.000e+00 9.810e+02 2.290e+02 3.081e+03
 1.082e+03 2.260e+02 3.290e+02 1.600e+02 5.266e+03 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.102e+03
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.150e+02 6.100e+01 1.045e+03
 1.560e+02 1.146e+03 9.800e+01 5.100e+01 4.100e+02 1.100e+01 3.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
234,15587,sunflower,"[1.500e+01 2.200e+01 2.100e+01 7.600e+01 1.590e+02 2.360e+02 4.985e+03
 3.010e+02 3.000e+00 3.860e+02 1.200e+01 2.210e+02 1.000e+01 1.962e+03
 1.320e+03 2.080e+02 1.230e+02 1.166e+03 1.205e+03 1.986e+03 6.800e+01
 1.177e+03 2.100e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.709e+03
 4.000e+00 1.000e+00 5.000e+00 1.500e+01 4.100e+01 8.200e+01 8.930e+02
 4.780e+02 1.000e+00 4.430e+02 1.700e+01 3.500e+02 1.800e+01 1.393e+03
 2.210e+02 2.560e+02 9.900e+01 1.336e+03 1.101e+03 1.242e+03 3.500e+01
 9.860e+02 8.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.340e+02
 0.000e+00 0.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.800e+02 2.000e+00 2.490e+02 9.000e+00 1.740e+02 2.600e+01 9.330e+02
 2.090e+02 7.200e+01 3.000e+01 6.670e+02 5.690e+02 1.210e+02 1.500e+01
 3.600e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
235,16081,sunflower,"[0.000e+00 8.000e+00 2.000e+01 1.700e+01 3.500e+01 7.300e+01 2.840e+02
 0.000e+00 0.000e+00 1.100e+01 2.000e+00 1.200e+01 1.500e+01 1.230e+02
 2.720e+02 2.070e+02 7.480e+02 1.175e+03 8.484e+03 6.020e+02 2.380e+02
 1.233e+03 1.200e+01 8.600e+01 1.400e+01 2.000e+00 1.000e+00 4.270e+02
 5.130e+02 2.100e+02 1.300e+01 0.000e+00 0.000e+00 0.000e+00 2.228e+03
 0.000e+00 0.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.580e+02 4.000e+00 6.460e+02 1.000e+00 8.100e+01 1.600e+01 1.378e+03
 1.849e+03 5.000e+00 1.130e+02 4.800e+01 4.526e+03 1.700e+01 0.000e+00
 9.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.790e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.670e+02 0.000e+00 4.740e+02 1.000e+00 4.440e+02 1.200e+01 1.387e+03
 4.000e+00 1.190e+02 1.000e+00 1.230e+02 2.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
236,16107,sunflower,"[1.0000e+00 1.0000e+00 4.0000e+00 6.0000e+00 1.0000e+00 0.0000e+00
 1.2600e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5300e+02
 8.0000e+00 3.0800e+02 1.9800e+02 4.4210e+03 1.7400e+02 3.2820e+03
 1.0555e+04 5.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.8320e+03 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.6000e+01 0.0000e+00 3.1000e+01 2.7000e+01
 5.0400e+02 5.8670e+03 7.0000e+00 9.4000e+01 4.2000e+01 6.7850e+03
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.2540e+03 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 8.0000e+00 0.0000e+00 7.4000e+01 2.9000e+01 3.2970e+03
 5.3200e+02 8.0000e+00 2.0000e+00 3.4100e+02 2.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
237,16142,sunflower,"[1.000e+00 1.300e+01 7.300e+01 3.800e+01 1.000e+00 0.000e+00 7.300e+02
 4.960e+02 1.000e+01 1.475e+03 3.400e+01 6.400e+01 1.700e+01 4.230e+02
 1.500e+01 1.900e+02 6.340e+02 2.968e+03 3.367e+03 2.444e+03 3.400e+01
 1.968e+03 1.100e+01 4.490e+02 4.000e+00 2.000e+00 0.000e+00 3.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.684e+03
 4.800e+01 3.700e+01 3.500e+01 9.000e+00 2.000e+00 3.000e+00 1.590e+02
 3.490e+02 9.000e+00 3.350e+02 1.100e+01 1.820e+02 1.100e+01 2.670e+02
 7.000e+00 1.340e+02 5.890e+02 1.863e+03 2.993e+03 2.460e+02 1.200e+01
 2.530e+02 4.000e+00 3.000e+00 2.000e+00 2.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.490e+03
 1.000e+00 9.000e+00 9.000e+00 6.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.660e+02 5.000e+00 1.300e+01 1.000e+00 3.800e+01 2.000e+00 1.020e+02
 4.000e+00 2.700e+01 4.700e+01 8.920e+02 7.220e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
238,16194,sunflower,"[6.440e+02 5.300e+02 4.130e+02 2.250e+02 1.930e+02 5.200e+01 6.850e+02
 2.360e+02 1.000e+00 1.450e+02 2.500e+01 1.560e+02 2.000e+01 5.630e+02
 1.166e+03 1.560e+02 1.000e+02 1.730e+02 1.651e+03 1.395e+03 1.560e+02
 1.206e+03 1.300e+01 6.900e+01 2.000e+00 4.000e+00 0.000e+00 1.074e+03
 2.600e+01 3.800e+01 0.000e+00 5.900e+01 2.000e+00 4.000e+00 2.595e+03
 2.000e+02 2.840e+02 2.680e+02 1.740e+02 2.170e+02 1.090e+02 1.170e+02
 6.000e+00 0.000e+00 1.570e+02 1.800e+01 6.400e+01 2.000e+00 8.520e+02
 8.240e+02 2.470e+02 9.800e+01 1.720e+02 1.410e+03 7.330e+02 1.330e+02
 2.800e+02 2.500e+01 6.600e+01 0.000e+00 5.000e+00 0.000e+00 4.710e+02
 8.000e+00 3.500e+01 3.000e+00 4.000e+00 0.000e+00 0.000e+00 6.560e+02
 1.700e+01 1.500e+01 1.000e+01 4.000e+00 1.600e+01 6.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.800e+01 4.000e+00 1.600e+01 5.000e+00 1.540e+02
 6.210e+02 6.700e+01 4.500e+01 8.300e+01 1.420e+03 4.800e+01 5.000e+00
 5.600e+01 1.000e+01 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
239,16325,sunflower,"[2.130e+02 3.200e+01 4.400e+01 4.500e+01 4.900e+01 2.800e+01 2.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.100e+01 3.700e+01 3.670e+02
 8.210e+02 7.740e+02 6.650e+02 2.220e+03 7.002e+03 1.728e+03 6.900e+01
 2.260e+02 1.200e+01 1.600e+01 4.000e+00 0.000e+00 0.000e+00 3.500e+01
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.502e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 9.000e+00 0.000e+00 4.370e+02 0.000e+00 1.040e+02 5.400e+01 2.462e+03
 1.434e+03 7.900e+01 1.970e+02 4.100e+02 4.431e+03 2.000e+00 0.000e+00
 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.180e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 7.000e+00 0.000e+00 7.700e+01 0.000e+00 5.400e+01 2.500e+01 8.510e+02
 8.150e+02 1.000e+00 2.700e+01 7.140e+02 6.380e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
240,16403,sunflower,"[0.000e+00 0.000e+00 0.000e+00 3.300e+01 6.600e+01 2.060e+02 8.000e+02
 4.100e+01 4.000e+00 1.547e+03 4.400e+01 1.050e+02 5.250e+02 2.075e+03
 4.905e+03 2.810e+02 6.090e+02 8.180e+02 1.150e+03 4.000e+00 0.000e+00
 7.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.129e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.400e+01
 4.100e+01 2.000e+00 9.740e+02 2.600e+01 2.800e+01 1.060e+02 1.786e+03
 2.442e+03 0.000e+00 3.700e+01 0.000e+00 7.500e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.392e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.500e+01 1.000e+00 8.600e+02 1.700e+01 7.000e+00 0.000e+00 1.680e+02
 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
241,12962,thorn apple,"[1.220e+02 2.290e+02 4.900e+01 1.300e+01 2.800e+01 1.320e+02 9.950e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 6.494e+03 1.200e+01
 2.400e+01 0.000e+00 1.942e+03 1.061e+03 8.000e+00 7.500e+01 0.000e+00
 1.029e+03 0.000e+00 5.000e+01 0.000e+00 0.000e+00 0.000e+00 2.084e+03
 4.900e+01 9.800e+01 5.500e+01 1.760e+02 5.200e+01 2.010e+02 8.560e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 3.184e+03 5.000e+00
 1.900e+01 0.000e+00 3.940e+02 6.940e+02 2.000e+00 4.700e+01 9.000e+00
 8.890e+02 0.000e+00 3.900e+01 0.000e+00 0.000e+00 0.000e+00 7.080e+02
 7.000e+00 2.600e+01 4.600e+01 1.870e+02 2.280e+02 2.230e+02 5.070e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.640e+02 1.500e+01
 8.000e+00 1.000e+00 7.700e+01 8.600e+01 5.000e+00 2.400e+01 3.000e+00
 1.700e+02 1.000e+00 2.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
242,13106,thorn apple,"[4.600e+01 1.560e+02 8.700e+01 8.400e+01 4.220e+02 1.557e+03 1.666e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 5.500e+01 1.000e+00 1.300e+01 1.000e+00 5.904e+03 5.100e+01
 6.900e+02 1.600e+01 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.486e+03
 6.000e+00 3.100e+01 3.400e+01 9.500e+01 1.302e+03 2.353e+03 1.235e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.372e+03 1.000e+01
 2.810e+02 4.000e+00 6.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.830e+02
 0.000e+00 0.000e+00 0.000e+00 1.500e+01 7.050e+02 9.050e+02 5.700e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 6.500e+01 3.000e+00 6.000e+00 0.000e+00 5.000e+00 7.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
243,13217,thorn apple,"[1.320e+03 5.370e+02 1.990e+02 1.490e+02 1.490e+02 6.060e+02 8.775e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.100e+01 1.700e+01 0.000e+00
 0.000e+00 1.690e+02 5.000e+00 2.000e+00 0.000e+00 3.308e+03 8.900e+01
 6.900e+01 0.000e+00 7.850e+02 7.000e+00 1.600e+01 0.000e+00 9.140e+02
 2.300e+02 1.800e+01 5.300e+01 0.000e+00 0.000e+00 0.000e+00 1.679e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e+00 1.711e+03 9.796e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 5.000e+00 0.000e+00 0.000e+00 0.000e+00 4.530e+02
 0.000e+00 0.000e+00 1.000e+00 4.000e+01 4.490e+02 1.175e+03 1.851e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00
 0.000e+00 2.480e+02 7.000e+00 6.100e+01 0.000e+00 1.300e+01 0.000e+00
 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
244,13284,thorn apple,"[3.910e+02 1.267e+03 2.144e+03 3.019e+03 2.660e+02 3.800e+01 4.236e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.040e+02 8.240e+02 4.400e+01
 1.500e+01 6.020e+02 1.470e+02 3.600e+01 3.000e+00 4.710e+02 9.000e+00
 1.300e+01 1.000e+00 2.740e+02 2.300e+01 1.000e+00 0.000e+00 4.180e+02
 3.000e+00 3.800e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.570e+03
 2.030e+02 5.640e+02 1.695e+03 1.006e+03 8.300e+01 2.300e+01 1.260e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.240e+02 1.056e+03 1.400e+01
 4.000e+00 5.980e+02 1.530e+02 1.030e+02 5.000e+00 9.800e+01 4.000e+00
 1.280e+02 3.000e+00 1.600e+01 0.000e+00 0.000e+00 0.000e+00 1.322e+03
 0.000e+00 8.500e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.060e+02
 3.000e+00 4.640e+02 6.750e+02 2.880e+02 1.300e+01 1.200e+01 2.000e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.600e+01 1.730e+02 1.000e+00
 2.000e+00 2.410e+02 1.270e+02 4.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 8.000e+00 0.000e+00 2.000e+00 0.000e+00 8.530e+02
 0.000e+00 5.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
245,13346,thorn apple,"[1.9200e+02 1.0900e+02 1.1100e+02 4.1300e+02 1.2900e+03 1.6440e+03
 1.5693e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.4000e+01
 0.0000e+00 0.0000e+00 0.0000e+00 4.7700e+02 1.5000e+01 9.0000e+00
 0.0000e+00 6.9300e+02 1.3000e+01 4.9000e+01 6.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.1000e+01 3.0000e+00 9.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.8500e+02 3.8000e+01
 3.7000e+01 1.0700e+02 7.6500e+02 1.6810e+03 1.0660e+03 9.0860e+03
 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.3000e+01 1.0000e+00
 0.0000e+00 0.0000e+00 1.8200e+02 7.0000e+00 4.0000e+00 0.0000e+00
 6.3000e+01 2.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.4300e+02 0.0000e+00 5.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 3.0400e+02 2.3000e+01 2.9000e+01
 6.0000e+01 2.3000e+02 4.8900e+02 9.5300e+02 2.4100e+03 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.7000e+01 0.0000e+00 4.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
246,13530,thorn apple,"[9.4000e+01 9.6000e+01 1.3200e+02 2.3500e+02 5.8800e+02 3.3230e+03
 1.5633e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 4.9000e+01 2.0000e+00 4.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3930e+03 2.0000e+00
 1.1000e+01 1.3000e+01 3.8000e+01 7.7200e+02 7.8850e+03 3.9480e+03
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 4.7900e+02 0.0000e+00 0.0000e+00
 1.0000e+00 1.6900e+02 1.3280e+03 1.8710e+03 2.5000e+02 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8900e+02
 1.6000e+01 2.2000e+01 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00]"
247,13538,thorn apple,"[3.450e+02 6.730e+02 4.440e+02 1.140e+02 9.100e+01 4.670e+02 6.210e+03
 1.650e+02 5.000e+00 1.000e+00 0.000e+00 5.700e+01 1.000e+00 1.000e+00
 0.000e+00 3.010e+02 7.000e+00 6.700e+01 4.000e+00 5.005e+03 2.450e+02
 1.340e+02 1.300e+01 2.390e+02 8.000e+00 1.600e+01 0.000e+00 1.200e+01
 0.000e+00 1.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00 1.577e+03
 1.400e+02 4.340e+02 1.070e+02 3.470e+02 7.900e+01 2.760e+02 6.922e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.200e+01 0.000e+00 9.000e+00
 0.000e+00 3.820e+02 0.000e+00 1.300e+01 0.000e+00 8.650e+02 4.600e+01
 1.200e+01 0.000e+00 6.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.900e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.000e+00 1.003e+03 2.402e+03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
